k0_dwell,k0_flight,k1_dwell,k1_flight,k2_dwell,k2_flight,k3_dwell,k3_flight,k4_dwell,k4_flight,k5_dwell,k5_flight,k6_dwell,k6_flight,k7_dwell,k7_flight,k8_dwell,k8_flight,k9_dwell,k9_flight,k10_dwell,k10_flight,k11_dwell,k11_flight,k12_dwell,k12_flight,k13_dwell,k13_flight,k14_dwell,k14_flight,k15_dwell,k15_flight,k16_dwell,k16_flight,k17_dwell,k17_flight,k18_dwell,k18_flight,k19_dwell,k19_flight
0.09593796730041504,0.0,0.12798619270324707,-0.006924152374267578,0.10290908813476562,-0.01297616958618164,0.09497714042663574,-0.005983114242553711,0.10590410232543945,-0.024898052215576172,0.07199311256408691,-0.021992206573486328,0.09998083114624023,0.13400506973266602,0.07699108123779297,-0.022984981536865234,0.08799886703491211,0.04601001739501953,0.0989980697631836,-0.05000185966491699,0.06200408935546875,-0.030010223388671875,0.0769948959350586,0.12100505828857422,0.09398818016052246,-0.02399301528930664,0.09497213363647461,0.028021812438964844,0.07596802711486816,-0.0109710693359375,0.08400583267211914,-0.014978885650634766,0.06700015068054199,-0.03402304649353027,0.07699394226074219,0.014005899429321289,0.11098694801330566,-0.003977775573730469,0.07700896263122559,-0.027007102966308594
0.07900786399841309,0.0,0.10898613929748535,0.009006023406982422,0.15198206901550293,-0.018981218338012695,0.11897087097167969,-0.022975921630859375,0.12700796127319336,-0.03399085998535156,0.08397912979125977,-0.06100606918334961,0.08401298522949219,0.09300398826599121,0.08300900459289551,-0.023009061813354492,0.09298396110534668,0.028007984161376953,0.09199690818786621,-0.038986921310424805,0.041996002197265625,-0.01601099967956543,0.09108591079711914,0.11902117729187012,0.06891107559204102,-0.01501011848449707,0.10700297355651855,0.005998134613037109,0.07698798179626465,-0.003991127014160156,0.08299803733825684,-0.02198195457458496,0.08199691772460938,-0.03301596641540527,0.08800292015075684,0.006987094879150391,0.08498692512512207,-0.010977983474731445,0.08800601959228516,-0.003000020980834961
0.08199596405029297,0.0,0.10099196434020996,0.029986143112182617,0.06997108459472656,-0.004976987838745117,0.09899091720581055,-0.0029850006103515625,0.15000510215759277,-0.04397702217102051,0.08797693252563477,-0.04600811004638672,0.09897398948669434,0.126021146774292,0.07999801635742188,-0.0019919872283935547,0.1240088939666748,0.013993024826049805,0.07999610900878906,-0.04800009727478027,0.041998863220214844,0.007003068923950195,0.08799290657043457,0.12100410461425781,0.07601594924926758,-0.02899789810180664,0.11501002311706543,0.023981094360351562,0.07300019264221191,-0.023006200790405273,0.0810091495513916,-0.013002157211303711,0.06499505043029785,-0.015003204345703125,0.09399294853210449,0.0,0.09998512268066406,-0.010978937149047852,0.08898806571960449,-0.03498411178588867
0.07297897338867188,0.0,0.12300705909729004,0.008992910385131836,0.11700987815856934,-0.026993989944458008,0.08499288558959961,-0.012008905410766602,0.13500595092773438,-0.06700992584228516,0.09402084350585938,-0.02699589729309082,0.08899903297424316,0.10297799110412598,0.08300399780273438,-0.025998830795288086,0.11698603630065918,0.03200984001159668,0.08597898483276367,-0.06397294998168945,0.042005062103271484,-0.0040090084075927734,0.09498310089111328,0.11901283264160156,0.06797099113464355,-0.0409550666809082,0.10300207138061523,0.04100298881530762,0.08400106430053711,-0.033020973205566406,0.07301521301269531,0.009004831314086914,0.10095405578613281,-0.04697704315185547,0.09298491477966309,-0.016997098922729492,0.09598088264465332,-0.0019729137420654297,0.09699797630310059,-0.015994787216186523
0.11105513572692871,0.0,0.10895800590515137,0.012979984283447266,0.08398604393005371,-0.040003061294555664,0.09999704360961914,0.0,0.11098098754882812,-0.03398299217224121,0.10300707817077637,-0.03600120544433594,0.11200308799743652,0.09399199485778809,0.0910029411315918,-0.036000967025756836,0.10399007797241211,0.05899190902709961,0.0850059986114502,-0.04398798942565918,0.08200216293334961,-0.04300713539123535,0.08197498321533203,0.1210179328918457,0.07599401473999023,-0.01098489761352539,0.0950021743774414,0.011001825332641602,0.07001185417175293,0.0039789676666259766,0.09298181533813477,-0.024979829788208008,0.08698296546936035,-0.029989957809448242,0.07599186897277832,-0.004994869232177734,0.10502409934997559,-0.005992889404296875,0.08699703216552734,-0.025020122528076172
0.0720059871673584,0.0,0.11403107643127441,0.011976003646850586,0.11098909378051758,-0.03000807762145996,0.09299898147583008,-0.03298497200012207,0.1280350685119629,-0.04301905632019043,0.08600711822509766,-0.05301809310913086,0.08297491073608398,0.09100103378295898,0.08001112937927246,-0.025989055633544922,0.10300612449645996,0.03397488594055176,0.08197498321533203,-0.055976152420043945,0.04699897766113281,-0.014988899230957031,0.08800601959228516,0.11901187896728516,0.08298397064208984,-0.025020837783813477,0.10804295539855957,-0.003993988037109375,0.07599616050720215,0.0029668807983398438,0.08002114295959473,-0.0310060977935791,0.08398699760437012,-0.029005050659179688,0.10100197792053223,0.0070040225982666016,0.08896899223327637,-0.017962932586669922,0.09201788902282715,-0.013014078140258789
0.0920100212097168,0.0,0.09398508071899414,0.020997047424316406,0.1069948673248291,-0.02999401092529297,0.11593818664550781,-0.02592301368713379,0.17804813385009766,-0.06301617622375488,0.08505892753601074,-0.08103609085083008,0.11186790466308594,0.09512019157409668,0.07697796821594238,-0.04102206230163574,0.12399911880493164,0.05398201942443848,0.09500002861022949,-0.03997802734375,0.0669870376586914,-0.03300809860229492,0.10807204246520996,0.22499799728393555,0.07799601554870605,-0.011059999465942383,0.08999991416931152,0.02899003028869629,0.07399797439575195,-0.0059850215911865234,0.08296704292297363,-0.017963886260986328,0.07992196083068848,-0.04092812538146973,0.09998512268066406,0.016124963760375977,0.10998821258544922,-0.049111127853393555,0.10998010635375977,0.03202486038208008
0.07798600196838379,0.0,0.09300613403320312,0.023006916046142578,0.08897995948791504,-0.019978046417236328,0.11391997337341309,-0.008936882019042969,0.1629960536956787,-0.08192014694213867,0.0919790267944336,-0.058055877685546875,0.09391498565673828,0.10108280181884766,0.08295607566833496,-0.020901918411254883,0.1059269905090332,0.0480189323425293,0.08588790893554688,-0.04488992691040039,0.08595991134643555,-0.02695488929748535,0.08897805213928223,0.11704397201538086,0.06993889808654785,-0.027962923049926758,0.08608388900756836,0.038041114807128906,0.06898212432861328,-0.0040130615234375,0.09096384048461914,-0.013010978698730469,0.06695079803466797,-0.023935794830322266,0.09792900085449219,-0.0009539127349853516,0.09405922889709473,0.0019528865814208984,0.08400797843933105,-0.00793910026550293
0.08807802200317383,0.0,0.10294294357299805,0.001967191696166992,0.1219329833984375,-0.017946958541870117,0.09200000762939453,-0.023920059204101562,0.16692209243774414,-0.08701801300048828,0.08598494529724121,-0.06097912788391113,0.08594989776611328,0.10905218124389648,0.07399511337280273,-0.01900506019592285,0.09097599983215332,0.03801584243774414,0.09100198745727539,-0.06697583198547363,0.06496596336364746,-0.024985074996948242,0.09901881217956543,0.12200117111206055,0.08799290657043457,-0.044014930725097656,0.08999085426330566,0.05500221252441406,0.08899497985839844,-0.007979869842529297,0.09804892539978027,0.000988006591796875,0.09299802780151367,-0.055027008056640625,0.08803009986877441,0.003990888595581055,0.08702707290649414,0.0009539127349853516,0.10201096534729004,0.026974916458129883
0.08797597885131836,0.0,0.09598898887634277,0.008002996444702148,0.14400410652160645,-0.012997150421142578,0.11402201652526855,-0.01599597930908203,0.20700502395629883,-0.10102510452270508,0.10001206398010254,-0.024995088577270508,0.09901618957519531,0.10698294639587402,0.09698295593261719,0.02099895477294922,0.1209871768951416,-0.016972064971923828,0.0959930419921875,-0.028011083602905273,0.06696295738220215,-0.017956018447875977,0.08502984046936035,0.11398506164550781,0.07201194763183594,-0.03201484680175781,0.08798718452453613,0.025981903076171875,0.07201600074768066,-0.000990152359008789,0.09999704360961914,-0.03200387954711914,0.07799601554870605,-0.016001224517822266,0.10393500328063965,-0.003925800323486328,0.08002090454101562,0.0009748935699462891,0.07702517509460449,-0.010993003845214844
